"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"acefcnut",2009,2,0.103,0.072,,,0.0935,2.19,0,0,,,0,0
"acefcnut",2009,3,0.066,0.0585,,,0.02,7.45,0,0,,,0,0
"acefcnut",2009,4,0.094,0.1115,,,0.028,4.495,0,0,,,0,0
"acefcnut",2009,5,0.15,0.242,,,0.026,7.12,0,0,,,0,0
"acefcnut",2009,6,0.096,0.0895,,,0.044,11.445,0,0,,,0,0
"acefcnut",2009,7,0.112,0.082,,,0.042,8.885,0,0,,,0,0
"acefcnut",2009,8,0.1085,0.0015,,,0.097,6.245,0,0,,,0,0
"acefcnut",2009,9,0.0495,0.06,,,0.0315,8.06,0,0,,,0,0
"acefcnut",2009,10,0.1015,0.068,,,0.073,7.165,0,0,,,0,0
"acefcnut",2009,11,0.088,0.045,,,0.0335,7.585,0,0,,,0,0
"acefcnut",2009,12,0.047,0.0515,,,0.021,3.15,0,0,,,0,0
"acefcnut",2010,1,0.116,0.0995,,,0.0581,0.955,0,0,,,0,0
"acefcnut",2010,2,0.0325,0.02785,,,0.0317,5.57,0,0,,,0,0
"acefcnut",2010,3,0.0565,0.02765,,,0.0122,1.51,0,0,,,0,0
"acefcnut",2010,4,0.086,0.0836,,,0.0662,,0,0,,,0,
"acefcnut",2010,5,0.077,0.0777,,,0.07785,23.645,0,0,,,0,0
"acefcnut",2010,6,,,,,,,,,,,,
"acefcnut",2010,7,0.0925,0.03115,,,0.01065,16.515,0,0,,,0,0
"acefcnut",2010,8,0.1625,0.1175,,,0.05685,9.6,0,0,,,0,0
"acefcnut",2010,9,0.042,0.0888,,,,4.005,0,0,,,,0
"acefcnut",2010,10,0.0385,0.03825,,,0.0738,5.985,0,0,,,0,0
"acefcnut",2010,11,0.057,0.04725,,,0.0701,4.315,0,0,,,0,0
"acefcnut",2010,12,0.0805,0.0821,,,0.0808,3.565,0,0,,,0,0
"acefcnut",2011,1,0.055,0.0408,,,0.0735,4.685,0,0,,,0,0
"acefcnut",2011,2,0.052,0.038,,,0.03165,6.895,0,0,,,0,0
"acefcnut",2011,3,0.0595,0.0493,,,0.0153,5.65,0,0,,,0,0
"acefcnut",2011,4,0.086,0.1125,,,0.01645,20.81,0,0,,,0,0
"acefcnut",2011,5,0.086,0.0802,,,0.0323,23.715,0,0,,,0,0
"acefcnut",2011,6,0.065,0.0937,,,0.0245,4.705,0,0,,,0,0
"acefcnut",2011,7,0.1025,0.1085,,,0.0853,15.01,0,0,,,0,0
"acefcnut",2011,8,0.142,0.09955,,,0.07205,47.205,0,0,,,0,0
"acefcnut",2011,9,0.067,0.0519,,,0.07965,3.975,0,0,,,0,0
"acefcnut",2011,10,0.057,0.06485,,,0.06375,4.71,0,0,,,0,0
"acefcnut",2011,11,0.065,0.05165,,,0.0366,4.39,0,0,,,0,0
"acefcnut",2011,12,0.0435,0.0843,,,0.0367,3.665,0,0,,,0,0
"acefcnut",2012,1,0.0855,0.08695,,,0.08465,9.1,0,0,,,0,0
"acefcnut",2012,2,0.0325,0.0414,,,0.0322,10.585,0,0,,,0,0
"acefcnut",2012,3,,0.1735,,,0.07215,16.74,,0,,,0,0
"acefcnut",2012,4,0.05,0.1095,,,0.0771,14.175,0,0,,,0,0
"acefcnut",2012,5,0.0715,0.161,,,0.0567,13.145,0,0,,,0,0
"acefcnut",2012,6,0.1145,0.161,,,0.02695,16.885,0,0,,,0,0
"acefcnut",2012,7,0.097,0.12,,,0.0839,14.08,0,0,,,0,0
"acefcnut",2012,8,0.1215,0.1825,,,0.10005,19.255,0,0,,,0,0
"acefcnut",2012,9,0.1225,0.149,,,0.06935,9.79,0,0,,,0,0
"acefcnut",2012,10,0.1005,0.0981,,,0.0541,9.665,0,0,,,0,0
"acefcnut",2012,11,0.067,0.078,,,0.02735,3.695,0,0,,,0,0
"acefcnut",2012,12,0.061,0.0543,,,0.02425,5.845,0,0,,,0,0
"acefcnut",2013,1,0.06,0.04915,,,0.0676,4.95,0,0,,,0,0
"acefcnut",2013,2,0.0705,0.04265,,,0.04325,7.7,0,0,,,0,0
"acefcnut",2013,3,0.037,0.0408,,,0.00415,4.2,0,0,,,0,0
"acefcnut",2013,4,0.0485,0.0952,,,0.01705,7.15,0,0,,,0,0
"acefcnut",2013,5,0.038,0.0733,,,0.06005,7.7,0,0,,,0,0
"acefcnut",2013,6,0.117,0.195,,,0.07145,11.5,0,0,,,0,0
"acefcnut",2013,7,0.126,0.127,,,0.02725,6.35,0,0,,,0,0
"acefcnut",2013,8,0.085,0.05825,,,0.03355,,0,0,,,0,
"acefcnut",2013,9,0.04,0.0616,,,0.06555,3,0,0,,,0,0
"acefcnut",2013,10,0.0305,0.0464,,,0.01935,7.9,0,0,,,0,0
"acefcnut",2013,11,0.036,0.0231,,,0.01295,7.75,0,0,,,0,0
"acefcnut",2013,12,0.0765,0.0727,,,0.0163,3.75,0,0,,,0,0
"acefcnut",2014,1,0.0595,0.0494,,,0.0072,3.245,0,0,,,0,0
"acefcnut",2014,2,0.043,0.0436,,,0.0148,,0,0,,,0,
"acefcnut",2014,3,0.064,0.08545,,,0.01485,3.32,0,0,,,0,0
"acefcnut",2014,4,0.039,0.0474,,,0.0084,5.86,0,0,,,0,0
"acefcnut",2014,5,0.0415,0.122,,,0.0586,4.225,0,0,,,0,0
"acefcnut",2014,6,0.0745,0.1695,,,0.088,8.095,0,0,,,0,0
"acefcnut",2014,7,0.0825,0.104,,,0.01945,22.09,0,0,,,0,0
"acefcnut",2014,8,0.047,0.0418,,,0.0906,,0,0,,,0,
"acefcnut",2014,9,0.043,0.0496,,,0.07215,,0,0,,,0,
"acefcnut",2014,10,0.0415,0.0607,,,0.03975,,0,0,,,0,
"acefcnut",2014,11,0.0665,0.0418,,,0.02115,,0,0,,,0,
"acefcnut",2014,12,0.0305,0.01905,,,0.00745,,0,0,,,0,
"acefcnut",2015,1,0.06845,0.0419,,,0.0088,,0,0,,,0,
"acefcnut",2015,2,0.0364,0.0597,,,0.0262,,0,0,,,0,
"acefcnut",2015,3,0.03515,0.0611,,,0.0102,,0,0,,,0,
"acefcnut",2015,4,0.09075,0.002,,,0.02735,,0,1,,,0,
"acefcnut",2015,5,0.0334,0.0538,,,,,0,0,,,,
"acefcnut",2015,6,0.0433,0.0646,,,0.08435,,0,0,,,0,
"acefcnut",2015,7,0.07455,0.114,,,0.07475,,0,0,,,0,
"acefcnut",2015,8,0.09115,0.07815,,,0.0906,,0,0,,,0,
"acefcnut",2015,9,0.0866,0.0394,,,0.1755,,0,0,,,0,
"acefcnut",2015,10,,,,,,,,,,,,
"acefcnut",2015,11,,,,,,,,,,,,
"acefcnut",2015,12,0.03265,0.02335,,,0.01585,,0,0,,,0,
"acefcnut",2016,1,0.0277,0.0399,,,0.0426,0.65,0,0,,,0,0
"acefcnut",2016,2,0.0388,0.0777,,,0.03825,1.335,0,0,,,0,0
"acefcnut",2016,3,0.0232,0.06195,,,0.06095,1.54,0,0,,,0,0
"acefcnut",2016,4,,0.07485,,,,1.815,,0,,,,0
"acefcnut",2016,5,0.0529,0.1385,,,0.06325,2.08,0,0,,,0,0
"acefcnut",2016,6,0.0877,0.0903,,,0.05735,5.925,0,0,,,0,0
"acefcnut",2016,7,0.09335,0.121,,,0.0467,15.34,0,0,,,0,0
"acefcnut",2016,8,0.08305,0.1085,,,0.06225,12.595,0,0,,,0,0
"acefcnut",2016,9,0.0742,0.112,,,0.0378,1.495,0,0,,,0,0
"acefcnut",2016,10,0.05545,0.06785,,,,1.295,0,0,,,,0
"acefcnut",2016,11,0.04165,0.0499,,,0.03,1.095,0,0,,,0,0
"acefcnut",2016,12,0.02805,0.0507,,,0.02775,1.45,0,0,,,0,0
"acefcnut",2017,1,0.0259,0.02905,,,0.01425,1.5,0,0,,,0,0
"acefcnut",2017,2,0.0484,0.0378,,,0.02085,2.25,0,0,,,0,0
"acefcnut",2017,3,0.05505,0.03245,,,0.04545,3.45,0,0,,,0,0
"acefcnut",2017,4,0.0621,0.06445,,,0.0443,3.95,0,0,,,0,0
"acefcnut",2017,5,0.0514,0.1275,,,0.0366,11.1,0,0,,,0,0
"acefcnut",2017,6,0.103,0.0466,,,0.0662,12.2,0,0,,,0,0
"acefcnut",2017,7,0.1205,0.2204,,,0.05565,12.3,0,0,,,0,0
"acefcnut",2017,8,0.115,0.133,,,0.0469,8.15,0,0,,,0,0
"acefcnut",2017,9,0.07055,0.0858,,,0.0222,11.4,0,0,,,0,0
"acefcnut",2017,10,0.07245,0.07385,,,0.03325,9.65,0,0,,,0,0
"acefcnut",2017,11,0.0653,0.05905,,,,,0,0,,,,
"acefcnut",2017,12,0.0446,0.02765,,,0.02785,6.15,0,0,,,0,0
"acefcnut",2018,1,0.06645,0.038,,,0.08775,3.1,0,0,,,0,0
"acefcnut",2018,2,0.07295,0.06,,,,6.1,0,0,,,,0
"acefcnut",2018,3,0.0307,0.0205,,,,9.98,0,0,,,,0
"acefcnut",2018,4,0.02895,0.0395,,,,48.93,0,0,,,,0
"acefcnut",2018,5,,,,,0.0887,40.145,,,,,0,0
"acefcnut",2018,6,0.10125,0.081,,,,7.735,0,0,,,,0
"acefcnut",2018,7,0.05635,0.0305,,,0.0362,44.34,0,0,,,0,0
"acefcnut",2018,8,0.113,0.0915,,,,6.71,0,0,,,,0
"acefcnut",2018,9,0.09875,0.101,,,,14.475,0,0,,,,0
"acefcnut",2018,10,0.09135,0.0515,,,0.04195,14.78,0,0,,,0,0
"acefcnut",2018,11,0.05575,0.035,,,0.03095,15.075,0,0,,,0,0
"acefcnut",2018,12,0.05155,0.036,,,,6.52,0,0,,,,0
"acefcnut",2019,1,0.07575,0.031,,,0.0251,4.35,0,0,,,0,0
"acefcnut",2019,2,0.0182,0.0135,,,0.06555,4.7,0,0,,,0,0
"acefcnut",2019,3,0.0422,0.031,,,0.04365,6.2,0,0,,,0,0
"acefcnut",2019,4,0.05195,0.019,,,0.05495,19.45,0,0,,,0,0
"acefcnut",2019,5,,,,,,33.8,,,,,,0
"acefcnut",2019,6,,,,,0.04635,9.2,,,,,0,0
"acefcnut",2019,7,0.08325,0.0775,,,0.05075,11.45,0,0,,,0,0
"acefcnut",2019,8,0.08315,0.055,,,0.10505,34.55,0,0,,,0,0
"acefcnut",2019,9,0.1203,0.105,,,0.0891,20.05,0,0,,,0,0
"acefcnut",2019,10,,,,,,11.1,,,,,,0
"acefcnut",2019,11,0.0796,0.0255,,,0.0339,17.6,0,0,,,0,0
"acefcnut",2019,12,0.0875,0.025,,,0.0212,7.5,0,0,,,0,0
"acefcnut",2020,1,0.10215,0.0555,,,0.0171,4.2,0,0,,,0,0
"acefcnut",2020,2,0.10605,0.038,,,0.03405,3.65,0,0,,,0,0
"acefcnut",2020,3,,,,,,7.55,,,,,,0
"acefcnut",2020,6,,,,,,16.5,,,,,,0
"acefcnut",2020,7,0.0682,0.0655,,,,19.7,0,0,,,,0
"acefcnut",2020,8,0.154,0.1235,,,0.03945,13,0,0,,,0,0
"acefcnut",2020,9,0.08515,0.04,,,0.01765,13.25,0,0,,,0,0
"acefcnut",2020,10,0.106,0.071,,,0.0274,8.2,0,0,,,0,0
"acefcnut",2020,11,0.03715,0.024,,,0.03405,7.15,0,0,,,0,0
"acefcnut",2020,12,0.0792,0.0295,,,0.0243,3.85,0,0,,,0,0
"acefcnut",2021,1,0.02575,0.0155,,,0.00985,5.1,0,0,,,0,0
"acefcnut",2021,2,,,,,,7.05,,,,,,0
"acefcnut",2021,3,0.02665,0.0235,,,0.02175,7.25,0,0,,,0,0
"acefcnut",2021,4,0.0664,0.0395,,,0.0446,23.25,0,0,,,0,0
"acefcnut",2021,5,0.05615,0.0995,,,0.0549,21.65,0,0,,,0,0
"acefcnut",2021,6,0.0829,0.125,,,0.0594,26.1,0,0,,,0,0
"acefcnut",2021,7,0.0818,0.064,,,0.0484,13.1,0,0,,,0,0
"acefcnut",2021,8,0.16885,0.1265,,,0.06715,10.9,0,0,,,0,0
"acefcnut",2021,9,0.1393,0.115,,,0.04965,14.5,0,0,,,0,0
"acefcnut",2021,10,,0.043,,,0.0427,8,,0,,,0,0
"acefcnut",2021,11,0.0581,0.055,,,0.0417,10.05,0,0,,,0,0
"acefcnut",2021,12,0.06095,0.024,,,0.03255,9.05,0,0,,,0,0
"acefcnut",2022,1,0.0506,0.0185,,,0.0057,3.9,0,0,,,0,0
"acefcnut",2022,2,0.05835,0.0215,,,0.0356,6.25,0,0,,,0,0
"acefcnut",2022,3,0.02755,0.019,,,0.0276,6.45,0,0,,,0,0
"acefcnut",2022,4,0.07525,0.016,,,0.05535,48.75,0,0,,,0,0
"acefcnut",2022,5,0.03725,0.0175,,,0.045,10.1,0,0,,,0,0
"acefcnut",2022,6,0.04635,0.0425,,,0.02545,30.9,0,0,,,0,0
"acefcnut",2022,7,0.06195,0.066,,,0.0379,16.3,0,0,,,0,0
"acefcnut",2022,8,0.0981,0.1005,,,0.09,,0,0,,,0,
"acefcnut",2022,9,0.11655,0.1055,,,0.04585,6.95,0,0,,,0,0
"acefcnut",2022,10,,,,,,,,,,,,
"acefcnut",2022,11,0.03865,0.027,,,0.0217,10.9,0,0,,,0,0
"acefcnut",2022,12,0.0461,0.0275,,,0.02605,4.95,0,0,,,0,0
"acemcnut",2002,3,0.0361,0.0083,,,0.0037,10.881,0,0,,,0,0
"acemcnut",2002,4,0.0387,0.0614,0.0018,0.0231,0.0249,8.17,0,0,0,0,0,0
"acemcnut",2002,5,0.037,0.0402,0.0022,0.0528,0.055,8.955,0,0,0,0,0,0
"acemcnut",2002,6,0.0576,0.135,3e-04,,0.028,3.702,0,0,0,,0,0
"acemcnut",2002,7,0.0588,0.0606,,,,19.2,0,0,,,,0
"acemcnut",2002,8,0.0938,0.0496,0.0037,0.1942,0.1979,8.253,0,0,0,0,0,0
"acemcnut",2002,9,0.071,0.0391,0.0029,,0.1063,7.051,0,0,0,,0,0
"acemcnut",2002,10,0.0496,0.0787,0.0033,,0.0883,3.701,0,0,0,,0,0
"acemcnut",2002,11,0.062,0.1172,0.0045,,0.079,3.979,0,0,0,,0,0
"acemcnut",2002,12,0.0572,0.1201,0.0028,0.0564,0.0592,13.916,0,0,0,0,0,0
"acemcnut",2003,1,0.0629,0.1425,,,0.3451,3.72,0,0,,,0,0
"acemcnut",2003,2,0.0487,0.0058,0.0275,0.0537,0.0812,4.46,0,0,0,0,0,0
"acemcnut",2003,3,0.0252,0.0051,0.0667,,0.1382,9.623,0,0,0,,0,0
"acemcnut",2003,4,0.0438,0.3097,0.0215,0.2126,0.2341,3.463,0,0,0,0,0,0
"acemcnut",2003,5,0.0426,0.0053,0.0221,0.6595,0.6816,5.348,0,0,0,0,0,0
"acemcnut",2003,6,0.015,0.056,,,0.0959,12.01,0,0,,,0,0
"acemcnut",2003,7,0.079,0.0448,,,0.1268,6.773,0,0,,,0,0
"acemcnut",2003,8,0.0933,0.0075,,,0.0903,7.735,0,0,,,0,0
"acemcnut",2003,9,0.0653,0.002,,,0.1312,4.182,0,0,,,0,0
"acemcnut",2003,10,0.0728,0.0036,,,0.1056,6.107,0,0,,,0,0
"acemcnut",2003,11,0.0344,0.0017,,,0.0254,6.68,0,0,,,0,0
"acemcnut",2003,12,0.0506,0.0439,,,0.0147,5.219,0,0,,,0,0
"acemcnut",2004,1,0.05965,0.0148,,,0.01865,11.307,0,0,,,0,0
"acemcnut",2004,2,0.04275,0.0572,,,0.02455,13.5925,0,0,,,0,0
"acemcnut",2004,3,0.56355,0.00215,,,0.0124,21.1235,0,0,,,0,0
"acemcnut",2004,4,0.03435,0.25125,,,0.0286,8.7165,0,0,,,0,0
"acemcnut",2004,5,0.009,0.0013,,,0.00035,11.7695,0,1,,,0,0
"acemcnut",2004,6,0.04095,0.0023,,,0.00415,10.1315,0,0,,,0,0
"acemcnut",2004,7,0.04845,0.05925,,,0.0373,19.0975,0,0,,,0,0
"acemcnut",2004,8,0.27675,0.04535,,,0.1657,11.9915,0,0,,,0,0
"acemcnut",2004,9,0.0527,0.0087,,,0.13865,7.5135,0,0,,,0,0
"acemcnut",2004,10,0.0727,0.03245,,,0.1298,5.535,0,0,,,0,0
"acemcnut",2004,11,0.12925,0.0021,,,0.08065,5.185,0,0,,,0,0
"acemcnut",2004,12,0.108,0.0556,,,0.1006,10.95,0,0,,,0,0
"acemcnut",2005,1,0.077,0.061,,,0.077,2.505,0,0,,,0,0
"acemcnut",2005,2,0.0635,0.0175,,,0.011,11.1815,0,0,,,0,0
"acemcnut",2005,3,0.0425,0.014,,,0.0185,19.044,0,0,,,0,0
"acemcnut",2005,4,0.0545,0.057,,,0.018,10.827,0,0,,,0,0
"acemcnut",2005,5,0.039,0.0855,,,0.0315,11.241,0,0,,,0,0
"acemcnut",2005,6,0.076,0.063,,,0.088,7.3815,0,0,,,0,0
"acemcnut",2005,7,0.131,0.0145,,,,7.677,0,0,,,,0
"acemcnut",2005,8,0.095,0.027,,,0.155,7.643,0,0,,,0,0
"acemcnut",2005,9,0.136,0.0055,,,0.104,13.673,0,0,,,0,0
"acemcnut",2005,10,0.1355,0.052,,,0.094,6.0895,0,0,,,0,0
"acemcnut",2005,11,0.0925,0.059,,,0.024,12.8455,0,0,,,0,0
"acemcnut",2005,12,0.082,0.118,,,0.032,7.246,0,0,,,0,0
"acemcnut",2006,1,0.086,0.03825,,,0.02645,12.1,0,0,,,0,0
"acemcnut",2006,2,0.0458,0.0376,,,0.0097,24.6,0,0,,,0,0
"acemcnut",2006,3,0.03755,0.0105,,,0.0475,13.4,0,0,,,0,0
"acemcnut",2006,4,0.05345,0.045,,,0.02035,11.05,0,0,,,0,0
"acemcnut",2006,5,0.06755,0.0478,,,0.017,6.5,0,0,,,0,0
"acemcnut",2006,6,0.0718,0.1019,,,0.0309,8.6,0,0,,,0,0
"acemcnut",2006,7,0.10495,0.00465,,,0.118,12.4,0,0,,,0,0
"acemcnut",2006,8,0.119,0.00385,,,0.1327,11.2,0,0,,,0,0
"acemcnut",2006,9,0.07725,0.0431,,,0.05155,8.85,0,0,,,0,0
"acemcnut",2006,10,0.0666,0.1105,,,0.06365,4.2,0,0,,,0,0
"acemcnut",2006,11,0.06705,0.05,,,0.0717,5.9,0,0,,,0,0
"acemcnut",2006,12,0.0927,0.0058,,,0.01395,14.8,0,0,,,0,0
"acemcnut",2007,1,0.076,0.0765,,,0.052,3.45,0,0,,,0,0
"acemcnut",2007,2,0.04,0.0995,,,0.044,16.1,0,0,,,0,0
"acemcnut",2007,3,0.036,0.0075,,,0.021,19.8,0,0,,,0,0
"acemcnut",2007,4,0.034,8e-04,,,0.005,17.65,0,1,,,0,0
"acemcnut",2007,5,0.041,0.0325,,,0.0115,8.55,0,0,,,0,0
"acemcnut",2007,6,0.0855,0.085,,,0.024,11.6,0,0,,,0,0
"acemcnut",2007,7,0.08,0.079,,,0.0235,11.35,0,0,,,0,0
"acemcnut",2007,8,0.076,0.0075,,,0.0915,30.15,0,0,,,0,0
"acemcnut",2007,9,0.062,0.004,,,0.03,24.7,0,0,,,0,0
"acemcnut",2007,10,0.157,0.078,,,0.0895,3.3,0,0,,,0,0
"acemcnut",2007,11,0.0865,0.0345,,,0.068,4.15,0,0,,,0,0
"acemcnut",2007,12,0.1475,0.122,,,0.022,8.7,0,0,,,0,0
"acemcnut",2008,1,0.0875,0.1478,,,0.03385,4.03,0,0,,,0,0
"acemcnut",2008,2,,0.01095,,,,13.155,,0,,,,0
"acemcnut",2008,3,,0.04805,,,,7.09,,0,,,,0
"acemcnut",2008,4,0.0465,0.0612,,,0.04525,5.015,0,0,,,0,0
"acemcnut",2008,5,0.0335,0.04145,,,0.0179,,0,0,,,0,
"acemcnut",2008,6,0.0525,0.1118,,,0.0167,6.815,0,0,,,0,0
"acemcnut",2008,7,0.077,0.00835,,,0.07025,26.215,0,0,,,0,0
"acemcnut",2008,8,0.078,0.0068,,,0.10955,26.295,0,0,,,0,0
"acemcnut",2008,9,,,,,,10.565,,,,,,0
"acemcnut",2008,10,0.05855,0.0775,,,0.0376,3.87,0,0,,,0,0
"acemcnut",2008,11,0.0602,0.0657,,,0.0266,4.41,0,0,,,0,0
"acemcnut",2008,12,0.0684,0.08715,,,0.03695,8.795,0,0,,,0,0
"acemcnut",2009,1,0.079,0.069,,,0.038,,0,0,,,0,
"acemcnut",2009,2,0.069,0.084,,,0.06,14.465,0,0,,,0,0
"acemcnut",2009,3,0.039,0.0415,,,0.048,,0,0,,,0,
"acemcnut",2009,4,0.0905,0.093,,,0.0325,5.26,0,0,,,0,0
"acemcnut",2009,5,0.0625,0.184,,,0.029,4.175,0,0,,,0,0
"acemcnut",2009,6,0.0525,0.053,,,0.049,14.295,0,0,,,0,0
"acemcnut",2009,7,0.0925,0.009,,,0.1125,,0,0,,,0,
"acemcnut",2009,8,0.22,0.136,,,0.087,17.295,0,0,,,0,0
"acemcnut",2009,9,0.0585,0.064,,,0.0255,7.665,0,0,,,0,0
"acemcnut",2009,10,0.0855,0.074,,,0.0995,2.705,0,0,,,0,0
"acemcnut",2009,11,0.0635,0.0575,,,0.0145,5.425,0,0,,,0,0
"acemcnut",2009,12,0.051,0.064,,,0.0285,22.12,0,0,,,0,0
"acemcnut",2010,1,0.052,0.0806,,,0.02415,5.13,0,0,,,0,0
"acemcnut",2010,2,0.031,0.0419,,,0.02955,7.65,0,0,,,0,0
"acemcnut",2010,3,0.0025,0.0051,,,0.004,14.62,0,0,,,0,0
"acemcnut",2010,4,0.0335,0.0847,,,0.032,8.22,0,0,,,0,0
"acemcnut",2010,5,0.031,0.08345,,,0.04405,11.23,0,0,,,0,0
"acemcnut",2010,6,0.038,0.09215,,,0.0696,11.14,0,0,,,0,0
"acemcnut",2010,7,0.04,0.0215,,,0.0458,19.02,0,0,,,0,0
"acemcnut",2010,8,0.0735,0.1295,,,0.03355,12.35,0,0,,,0,0
"acemcnut",2010,9,0.0565,0.02115,,,0.206,9.695,0,0,,,0,0
"acemcnut",2010,10,0.061,0.04325,,,0.1165,9.135,0,0,,,0,0
"acemcnut",2010,11,0.0525,0.0565,,,0.114,6.97,0,0,,,0,0
"acemcnut",2010,12,0.0685,0.0794,,,0.0396,4.62,0,0,,,0,0
"acemcnut",2011,1,0.058,0.06045,,,0.02755,6.035,0,0,,,0,0
"acemcnut",2011,2,0.038,0.03805,,,0.0136,11.1,0,0,,,0,0
"acemcnut",2011,3,0.038,0.1061,,,0.02735,9.36,0,0,,,0,0
"acemcnut",2011,4,0.024,0.1595,,,0.04535,9.18,0,0,,,0,0
"acemcnut",2011,5,0.0405,0.0766,,,0.05585,11.4,0,0,,,0,0
"acemcnut",2011,6,0.0645,0.087,,,0.0297,6.78,0,0,,,0,0
"acemcnut",2011,7,0.0805,0.06325,,,0.133,8.84,0,0,,,0,0
"acemcnut",2011,8,0.097,0.00845,,,0.1655,17.93,0,0,,,0,0
"acemcnut",2011,9,0.071,0.0496,,,0.0853,12.205,0,0,,,0,0
"acemcnut",2011,10,0.069,0.0724,,,0.06285,3.17,0,0,,,0,0
"acemcnut",2011,11,0.0545,0.0577,,,0.04335,3.075,0,0,,,0,0
"acemcnut",2011,12,0.0495,0.0568,,,0.03195,4.995,0,0,,,0,0
"acemcnut",2012,1,0.075,0.115,,,0.03065,3.84,0,0,,,0,0
"acemcnut",2012,2,0.042,0.06815,,,0.0128,3.41,0,0,,,0,0
"acemcnut",2012,3,,,,,0.0728,8.005,,,,,0,0
"acemcnut",2012,4,0.0265,0.07045,,,0.0282,9.545,0,0,,,0,0
"acemcnut",2012,5,0.044,0.1835,,,0.03155,5.615,0,0,,,0,0
"acemcnut",2012,6,0.042,0.1455,,,0.0283,5.385,0,0,,,0,0
"acemcnut",2012,7,0.0845,0.0302,,,0.269,7.175,0,0,,,0,0
"acemcnut",2012,8,0.0975,0.03825,,,0.4345,5.655,0,0,,,0,0
"acemcnut",2012,9,0.0845,0.01925,,,0.288,5.46,0,0,,,0,0
"acemcnut",2012,10,0.064,0.07445,,,0.0599,8.175,0,0,,,0,0
"acemcnut",2012,11,0.0485,0.0643,,,0.00805,9.085,0,0,,,0,0
"acemcnut",2012,12,0.0565,0.08315,,,0.0122,3.765,0,0,,,0,0
"acemcnut",2013,1,0.064,0.11155,,,0.0264,4.45,0,0,,,0,0
"acemcnut",2013,2,0.042,0.01865,,,0.00405,20.95,0,0,,,0,0
"acemcnut",2013,3,0.0295,0.0499,,,0.00865,4.75,0,0,,,0,0
"acemcnut",2013,4,0.036,0.08955,,,0.01785,6,0,0,,,0,0
"acemcnut",2013,5,0.024,0.07365,,,0.0197,4.35,0,0,,,0,0
"acemcnut",2013,6,0.04,0.0773,,,0.04955,11.95,0,0,,,0,0
"acemcnut",2013,7,0.093,0.11,,,0.03235,4,0,0,,,0,0
"acemcnut",2013,8,0.0765,0.06255,,,0.106,7.55,0,0,,,0,0
"acemcnut",2013,9,0.045,0.02475,,,0.09995,4.5,0,0,,,0,0
"acemcnut",2013,10,0.041,0.0477,,,0.01825,4.3,0,0,,,0,0
"acemcnut",2013,11,0.033,0.02235,,,0.01995,7.2,0,0,,,0,0
"acemcnut",2013,12,0.0505,0.053,,,0.01175,10.75,0,0,,,0,0
"acemcnut",2014,1,0.0415,0.06505,,,0.01515,4.43,0,0,,,0,0
"acemcnut",2014,2,0.0285,0.02745,,,0.00825,,0,0,,,0,
"acemcnut",2014,3,0.0265,0.06595,,,0.0095,6.22,0,0,,,0,0
"acemcnut",2014,4,0.021,0.04005,,,0.00715,10.67,0,0,,,0,0
"acemcnut",2014,5,0.0335,,,,0.01865,6.465,0,,,,0,0
"acemcnut",2014,6,0.05,0.08125,,,0.01845,12.185,0,0,,,0,0
"acemcnut",2014,7,0.053,0.02505,,,0.0051,15.395,0,0,,,0,0
"acemcnut",2014,8,0.068,0.04635,,,2e-04,,0,0,,,1,
"acemcnut",2014,9,0.0585,0.04715,,,0.06395,,0,0,,,0,
"acemcnut",2014,10,0.068,0.03385,,,0.04035,,0,0,,,0,
"acemcnut",2014,11,0.057,0.03395,,,0.019,,0,0,,,0,
"acemcnut",2014,12,0.0555,0.1027,,,0.01805,,0,0,,,0,
"acemcnut",2015,1,0.05875,0.06935,,,0.01655,,0,0,,,0,
"acemcnut",2015,2,0.057,0.073,,,0.0167,,0,0,,,0,
"acemcnut",2015,3,0.03675,0.07135,,,0.01355,,0,0,,,0,
"acemcnut",2015,4,0.05705,0.00205,,,0.02795,,0,1,,,0,
"acemcnut",2015,5,0.03025,0.069,,,0.02585,,0,0,,,0,
"acemcnut",2015,6,0.0491,0.061,,,0.0663,,0,0,,,0,
"acemcnut",2015,7,0.0345,0.01665,,,0.22645,,0,0,,,0,
"acemcnut",2015,8,0.05595,0.0393,,,0.06475,,0,0,,,0,
"acemcnut",2015,9,0.0768,0.03855,,,0.2554,,0,0,,,0,
"acemcnut",2015,10,,,,,,,,,,,,
"acemcnut",2015,11,,,,,,,,,,,,
"acemcnut",2015,12,0.0404,0.03115,,,0.0247,,0,0,,,0,
"acemcnut",2016,1,0.06535,0.05905,,,0.0253,2.335,0,0,,,0,0
"acemcnut",2016,2,0.05905,0.08755,,,0.01265,2.645,0,0,,,0,0
"acemcnut",2016,3,0.02165,0.07135,,,,5.495,0,0,,,,0
"acemcnut",2016,4,,0.1165,,,0.055,5.565,,0,,,0,0
"acemcnut",2016,5,0.0377,0.102,,,0.02545,8.52,0,0,,,0,0
"acemcnut",2016,6,0.04285,0.0658,,,0.0293,10.75,0,0,,,0,0
"acemcnut",2016,7,0.0639,0.02325,,,,9.435,0,0,,,,0
"acemcnut",2016,8,0.0762,0.01675,,,0.09625,12.895,0,0,,,0,0
